active_weeks,target_variable,total_volume,trader_activity_status,trader_volume_status,trader_weekly_frequency_status,tx_count_365d,wallet
5,Bad Trader,30.49797251214511,Regular User,Low Value Trader,OG,7,0x8a8f434ae02b994a2a5a806df5914caaefc8f944
1,Bad Trader,47.50404151,Occasional User,Low Value Trader,Unserious,1,0x83b19a5d02d14bbd1b0df7aafd393062225afa33
5,Good Trader,2722.217903594341,Frequent User,Middle Value Trader,OG,15,0x12c267abf6772ef10a6f0041cae5e690aa117a35
2,Bad Trader,48.422125,Regular User,Low Value Trader,Just there,8,0x2ccedf840a5104eb13d3318141383efe79ab3cda
33,Good Trader,27512.77766649948,Frequent User,Middle Value Trader,OG,151,0xc244ab33e6f203b272f7a75e1073a43011858a9e
3,Good Trader,789.3669809955634,Frequent User,Middle Value Trader,OG,12,0x2d98d742940464ef24ba4f189520cbfaddc28659
7,Good Trader,898.7146400000001,Frequent User,Middle Value Trader,OG,14,0x7451c5d0a30271fc5e5a9fa791f11da3dbb8b79e
2,Good Trader,1084.0918696716176,Regular User,Middle Value Trader,Just there,4,0x51db92c3a77a7e82526b7e8bb66dcb704543133e
1,Bad Trader,21.656815172211143,Frequent User,Low Value Trader,Unserious,50,0xd8da447bf6a2e35e8b890d439dbcb85ef637e99b
5,Bad Trader,39.08228171781068,Regular User,Low Value Trader,OG,7,0xa3833752b48ba1d297acd40f7ab055edf070d7d9
2,Bad Trader,18.16953144043612,Frequent User,Low Value Trader,Just there,18,0x20cb0e29238e3cb441c9bb963b1bc5ce3831c998
3,Bad Trader,0.0783171799050182,Regular User,Low Value Trader,OG,4,0x94081e938d5ecc3547012d45412789fc57d9536f
3,Good Trader,2519.205112671933,Regular User,Middle Value Trader,OG,5,0x1c114ec93ca02147b0593bb793499a3c65dd615f
5,Good Trader,42605.47756991452,Regular User,Middle Value Trader,OG,9,0x57154564aef3510cfa7b1f86d6cf7dc3bc060a4a
3,Bad Trader,5.810655,Regular User,Low Value Trader,OG,3,0xf90feddcc7d1bab74b8a78ab64f690235b690057
2,Good Trader,504.9678040040829,Regular User,Middle Value Trader,Just there,2,0x55e70fd751b8d6cb61910de613ca0f6908239564
1,Bad Trader,1.0596663004637146,Regular User,Low Value Trader,Unserious,2,0xa997eaaa837b85774da9e51cde2e2e1d5bb1e3a6
1,Bad Trader,37646.46378597037,Occasional User,Middle Value Trader,Unserious,1,0x80d87340e754bf2ec226f8ad948f831bef57a261
25,Good Trader,11721.624675055951,Frequent User,Middle Value Trader,OG,41,0xdf58ab19e0569b12bc33d1738e2c0fe3a4b87f6c
25,Good Trader,3451.389545021902,Frequent User,Middle Value Trader,OG,51,0x6812db997cc52ed1313bb5e8ac4428ea5a59fc1c
12,Good Trader,6497.604841458331,Frequent User,Middle Value Trader,OG,37,0xc338122a61d1463730abcdda4369d994211215a8
1,Bad Trader,91.09229211790816,Occasional User,Middle Value Trader,Unserious,1,0x0576432b29ce36f52f44243245fde4099718afa1
2,Good Trader,172.97720446228348,Regular User,Middle Value Trader,Just there,2,0x3a8787a7b339cb87c1165150a90f4fc078a4f8d8
35,Good Trader,18495.683150422068,Frequent User,Middle Value Trader,OG,114,0x7d316cdde1183b73d61e9e1617f3c42fcf04cb59
2,Bad Trader,38.60495920955705,Regular User,Low Value Trader,Just there,2,0xe60373b573c5a94b2a90a69f1fadd250197cf177
1,Bad Trader,8.090091176602886,Regular User,Low Value Trader,Unserious,2,0x39ae89ceef56b2584681a0552545a383ded63c58
20,Good Trader,16568.114289999998,Frequent User,Middle Value Trader,OG,60,0x0d2827a08654bca3538a813912f3e2fc23e452eb
1,Bad Trader,1019.741433150361,Regular User,Middle Value Trader,Unserious,6,0x1cc03b4a5a98fc89f2d1ae84d353774cb4d9705e
9,Good Trader,105.96868366152864,Frequent User,Middle Value Trader,OG,10,0xbd26b446066b5cf3a912f614ae352e63ba88b285
1,Bad Trader,1.7937418611779257,Occasional User,Low Value Trader,Unserious,1,0xbf38185966aaa0f07444f10facf221e0620e9017
2,Good Trader,106.98565227351128,Regular User,Middle Value Trader,Just there,2,0x60f9cff3fb500eea76134850bc6102b0dba0d526
18,Good Trader,137157.8507664782,Frequent User,High Value Trader,OG,183,0xd3df178da3bac08f81dfae31e2c092668bb94e5c
8,Good Trader,125.31065938031952,Frequent User,Middle Value Trader,OG,19,0x2296c762afe8de1177e7b23757a42c9a744a8fca
2,Bad Trader,66.52876309106922,Regular User,Low Value Trader,Just there,2,0x47a425f77f9418aa2331442f2d7be22ac595259e
1,Bad Trader,0.0157372602753846,Regular User,Low Value Trader,Unserious,3,0x524b81793571f7989137ed71f271e7c0d32ee7a3
1,Bad Trader,34.786106469023984,Regular User,Low Value Trader,Unserious,2,0x5ecbba65fba2d065f886aa5daf690b3f794e90a8
16,Good Trader,15402.452214200037,Frequent User,Middle Value Trader,OG,56,0xab7f0f45af08880dadeb7a88e113a9374191ebff
1,Bad Trader,31.373104731041767,Occasional User,Low Value Trader,Unserious,1,0xdab97e73602837df41379fe3a101abc9f11e3653
1,Bad Trader,32.02796929084898,Occasional User,Low Value Trader,Unserious,1,0xc2640c480422acadf8922c29635925cbbf31d426
1,Bad Trader,0.001644027988,Regular User,Low Value Trader,Unserious,3,0x8d4b690cc153df86e157544eb50ad5f7dd8c31b7
1,Bad Trader,5.663734732844808,Occasional User,Low Value Trader,Unserious,1,0x80c2f2f6b34c314945d9ec560cf58ee9db5ebdf1
29,Good Trader,20978.292848679328,Frequent User,Middle Value Trader,OG,234,0x532a258f795d1b33cb1da1b671629e1cddb68b4b
31,Good Trader,12628.566841444348,Frequent User,Middle Value Trader,OG,120,0x487ecf02b8ff217b8ab2a5fe3f17379898b575cb
2,Bad Trader,13.1320803,Regular User,Low Value Trader,Just there,6,0xaf188ffd5769626bfcaa1ae779e215d3b069a18f
4,Good Trader,467.2322054687314,Regular User,Middle Value Trader,OG,6,0x465a88757069a202dfa04df35faa32a7a31eaa7e
6,Bad Trader,0.0077630350799999,Regular User,Low Value Trader,OG,9,0x8f7f1bff01f72358f8f5d0f332969c7dfe96f8e6
1,Bad Trader,7.74754e-07,Regular User,Low Value Trader,Unserious,2,0x6a9068834bfcd9622bcfc6dddff77dcafbc99ea1
6,Good Trader,18226.08785,Frequent User,Middle Value Trader,OG,30,0xc5caf5d5286136a475cc8e37ec86f1d090b7dcfb
3,Bad Trader,0.0374398127981177,Regular User,Low Value Trader,OG,8,0x290d24d1365014ce360ec470191daf316b71bbc9
3,Good Trader,3386.8069766034323,Frequent User,Middle Value Trader,OG,26,0x7b9424d617fbf5674fdcdcc772b66aec2f27e0b1
1,Bad Trader,274.33866182117674,Occasional User,Middle Value Trader,Unserious,1,0x2c153077c963059db6bb27869e8b2bc550f7b9de
1,Bad Trader,77.85008524651106,Occasional User,Middle Value Trader,Unserious,1,0x3ccade2bba72905cd2a6c3c1e9a113d06887694c
1,Bad Trader,4585.61359459804,Occasional User,Middle Value Trader,Unserious,1,0x2f1a838dbd8dd612c0691e588adcdb39fb87604b
8,Good Trader,292.0795221613687,Frequent User,Middle Value Trader,OG,17,0xdf96e3cfdb6f675235af383f2ac4ab10b6c79914
11,Good Trader,2639.766201024031,Frequent User,Middle Value Trader,OG,26,0x8452af020eb39376b513da28772113604c2e7f85
1,Bad Trader,0.8303813372,Occasional User,Low Value Trader,Unserious,1,0xc6a31c3c88267a7726b2f4791d7d6e825f0c8abe
1,Bad Trader,2212.1548637738,Occasional User,Middle Value Trader,Unserious,1,0xfcaec4ebe887349f4484eb1785d1ce381f89de41
8,Good Trader,3809.1903042476274,Frequent User,Middle Value Trader,OG,18,0x1f13596a46cd7b515185c6ece2caf6a2e9d4f8be
1,Bad Trader,3.128787103849132,Regular User,Low Value Trader,Unserious,2,0xda25624175a95e6eea5b4a1e4117aac9d8a97082
1,Bad Trader,7.648710985325408,Regular User,Low Value Trader,Unserious,6,0xf13605890e04eebeb981201d9c26f83d58265248
5,Good Trader,11367.677241121524,Regular User,Middle Value Trader,OG,6,0x844439c97fef3238d1196d8d7d80fea007b25dc2
1,Bad Trader,0.2195161986342153,Occasional User,Low Value Trader,Unserious,1,0x7acb3ba3de0766df64ca9e7ac769814e13df6422
5,Good Trader,1134.802364548215,Frequent User,Middle Value Trader,OG,10,0xc23299d49f0f2c1a3cf4530000f5bbf60958297a
22,Good Trader,597.4941211955243,Frequent User,Middle Value Trader,OG,57,0x97ef485c524010f0bbd04854be7f519a3f4e8ede
8,Good Trader,449.0924571120905,Frequent User,Middle Value Trader,OG,30,0xe2e4b7717d787962f3cf9b51faa795b7e9aea754
4,Good Trader,220.5732664425208,Regular User,Middle Value Trader,OG,4,0xf7825fb0b6dfe49e9870b1977cd65583c9a22221
3,Good Trader,8479.881239583521,Frequent User,Middle Value Trader,OG,34,0x107e45ed804f07cbef370390533db017f8bb8ea0
3,Bad Trader,5.810655,Regular User,Low Value Trader,OG,3,0x7634b0de233abc072a1ec641d024d50d822302db
6,Good Trader,4186.441190874916,Frequent User,Middle Value Trader,OG,11,0x2b534a480d093232d9d23552b1b56b499ad03310
6,Good Trader,94486.41959874352,Frequent User,High Value Trader,OG,14,0x78b257cf93d27885b1c9564040fc01906cd2aae5
8,Bad Trader,64.89097392132112,Frequent User,Low Value Trader,OG,12,0xd72347d11845e0843753d8f175c1a5d7b9f74d45
8,Good Trader,7358.092848420952,Frequent User,Middle Value Trader,OG,20,0xc546360a1489ceeff7bb5de2dd43e502379a1eef
9,Good Trader,5100.924302261223,Frequent User,Middle Value Trader,OG,10,0x4c0eaef75ea4ce339514db907cff52b6c6dc6f31
7,Good Trader,49071.45161286768,Frequent User,Middle Value Trader,OG,25,0xa8435a9534afadac680eaa6066742fe1ee3b0321
19,Good Trader,39642.5217105683,Frequent User,Middle Value Trader,OG,168,0x89aa30bc1e4b7eb4dfdcbca5004dc59529c324e5
2,Good Trader,3084.825332606488,Regular User,Middle Value Trader,Just there,2,0x2ddf2fa0ca4e5048340c7e71d3505f66328b8861
3,Good Trader,2993.7733152711867,Regular User,Middle Value Trader,OG,3,0x5f773fe887a5e23466ae4f63cbcdb98e1dc1e830
5,Good Trader,125.09463745871602,Frequent User,Middle Value Trader,OG,11,0x63f3e9c5a776c1a7649dda02ef26b39d27228d7a
7,Good Trader,2083.827904247802,Frequent User,Middle Value Trader,OG,37,0xa7cba4a701bc9603d4c0d216049b93d13e3d5217
1,Bad Trader,4.441506410513493,Regular User,Low Value Trader,Unserious,3,0x3f490686ae0a68fd720b293b2d225bff8fd7761e
7,Good Trader,312.88732737020985,Frequent User,Middle Value Trader,OG,17,0x539563e9500ed10369f2e10c00d3b915ab356456
33,Good Trader,239376.8280356,Frequent User,High Value Trader,OG,459,0x854acc57b879930d0f5230087096731e40ed8ea6
2,Bad Trader,22.98829998746037,Regular User,Low Value Trader,Just there,2,0x6107ba426ae80ad3ab2dfe858e0fde8e276e2cfa
1,Bad Trader,942.5162817866036,Regular User,Middle Value Trader,Unserious,2,0x79718b3e65e254f3355c44713a70381ef3d916c5
2,Good Trader,417.8212292934111,Regular User,Middle Value Trader,Just there,4,0x4c3a4d079f113b4cd1f1b35d10bbd88d6cc9c85c
1,Bad Trader,0.01162131,Regular User,Low Value Trader,Unserious,3,0x552a7b5065001f30492aa66ad1112e51223cc76e
18,Good Trader,56702.168203483816,Frequent User,Middle Value Trader,OG,193,0xabdfd709a1ed9a12fbff94a662343bc3fc8957e0
3,Good Trader,3428.3251877,Regular User,Middle Value Trader,OG,3,0xb32281bd1e8020c06ed97090b20debfaf0db88cb
24,Good Trader,2182.43553276,Frequent User,Middle Value Trader,OG,42,0xa92b6f62fbad44f5a9cce938d217e5163e83cd5b
17,Bad Trader,5.1195356943,Frequent User,Low Value Trader,OG,48,0xdf5602cfc7a8535d7ead25e5e16cb787893fa39f
26,Good Trader,72243.21266883008,Frequent User,High Value Trader,OG,462,0xbafc87ef87cb3b1a6bfaca27ba0211a5df78af36
9,Good Trader,361.9495069144499,Frequent User,Middle Value Trader,OG,67,0x5eb83b17989ebf2f96ed37a16537b1ab69c92d77
4,Bad Trader,1.8289356564921315,Regular User,Low Value Trader,OG,7,0x08e6f0f8e6ab0a6bb86aa842fc20dedc1c5b6457
1,Bad Trader,42.36695505722484,Occasional User,Low Value Trader,Unserious,1,0x5f7f7cb0cebab6fb0970954a7b72b4ad7b3bf05f
5,Good Trader,148025.7245716243,Frequent User,High Value Trader,OG,13,0x742758461c48b1df83ddc25570c8890bfdc11cc4
9,Good Trader,104.94753509560115,Frequent User,Middle Value Trader,OG,16,0x24705b5703c8cff578c1da320f33299952f7d76a
4,Bad Trader,60.177708404848026,Regular User,Low Value Trader,OG,5,0x09b9100ab16f37db84bf64523a5db53936d776c8
5,Good Trader,977.8138324207893,Frequent User,Middle Value Trader,OG,13,0xee9386aa765cb8113774db2ea73e667d33372ea2
1,Bad Trader,19.36885,Regular User,Low Value Trader,Unserious,2,0x3ffac74782025441f5ee149f36ac849c66ed010b
6,Good Trader,346.4728146080491,Frequent User,Middle Value Trader,OG,11,0xce5e7973655e2c36fd2509808937f1fa88eb7695
16,Good Trader,7531.771011000001,Frequent User,Middle Value Trader,OG,32,0x3c84fabc56f2604a428c7e3e5ef2e508201c34ab
17,Good Trader,5450.623800211543,Frequent User,Middle Value Trader,OG,32,0x10ad4a1c164dac1df35aa6d99d511b080ef5329f
2,Good Trader,129.03147409616335,Regular User,Middle Value Trader,Just there,2,0x8d4068dc5d1011b202655532c2c756ceefe49a84
1,Bad Trader,3.9036367667,Occasional User,Low Value Trader,Unserious,1,0x642fb653b7f9f1edbca9e59f115fe8af0f068403
2,Good Trader,473.3305654743409,Regular User,Middle Value Trader,Just there,3,0x6c1106f2d856883ec88a8a0af11b82cdde6e2adb
12,Good Trader,1729.345815584939,Frequent User,Middle Value Trader,OG,14,0x73c300e4f30cd9138a28b36ca58f3b2eba43e641
11,Good Trader,5355.207700938234,Frequent User,Middle Value Trader,OG,17,0x6249b7e290180f08245bc380f0118a26674e7e41
1,Bad Trader,24.95160110033456,Regular User,Low Value Trader,Unserious,3,0x5764b939e9272a4ab16c975e0817c3f5d3544649
1,Bad Trader,4298.93376203102,Occasional User,Middle Value Trader,Unserious,1,0x5723ce66a66460e8dc3ea90bb744f2137082c243
5,Good Trader,588.9210262309679,Frequent User,Middle Value Trader,OG,27,0x4a1367797c36f76165c1bfdd8399c48d3b118cb7
26,Good Trader,70504.01035619137,Frequent User,High Value Trader,OG,368,0x355f633a6b54fd6bb542499fcd30d834736b2d72
1,Bad Trader,5.734015888208899,Regular User,Low Value Trader,Unserious,2,0x56744154d58b37e5566091c9e514d9256cb90345
6,Good Trader,79248.74521839943,Frequent User,High Value Trader,OG,32,0x96738220b013099f47abc4df464c0874b340cba3
1,Bad Trader,18.6328337,Occasional User,Low Value Trader,Unserious,1,0x2495dc4d56ed3c960d846a74d33b58d2ed734cc3
4,Good Trader,372.5040843006231,Regular User,Middle Value Trader,OG,9,0xbdfe2cfc39fb406ba2caed1c28fbbad9a1be0e7b
3,Bad Trader,0.0745442306579797,Regular User,Low Value Trader,OG,3,0xd7c9cbf54219d8eafe0cc1f7428aa65059c4366a
2,Bad Trader,9.956013528357923,Regular User,Low Value Trader,Just there,3,0x33200c921da501905dcf908038e96932c4c3fbcb
2,Good Trader,1970.165253838784,Regular User,Middle Value Trader,Just there,2,0x71a95e0e97092689578780ae4e3211790abaa81a
1,Bad Trader,2.6156771560683,Occasional User,Low Value Trader,Unserious,1,0xc46dc93350b00b0a7e55a331bc3febc0005a897a
1,Bad Trader,4.112658627779214,Occasional User,Low Value Trader,Unserious,1,0xbc46155745c33bc80b6d39fdd3d57d011a9efa8b
10,Good Trader,9389.008539048053,Frequent User,Middle Value Trader,OG,23,0x864c57052e0d540998876a6fe647a4b757d35ff7
33,Good Trader,101.9027942935344,Frequent User,Middle Value Trader,OG,226,0xa9bb7e640ff985376e67bbb5843bf9a63a2fba02
6,Good Trader,55853.55509058589,Frequent User,Middle Value Trader,OG,30,0xa2c03c9e31f5eb5cc87538f4f40fa6a9f69799ad
28,Good Trader,32330.357628740985,Frequent User,Middle Value Trader,OG,86,0xa097fd2431299a4cfcd67c307f297af2b0a6ca31
24,Good Trader,839050.4696976196,Frequent User,High Value Trader,OG,122,0x879b2f4261c3deef31a4a5f29017b2f8e3ba70eb
8,Good Trader,11650.886160237656,Frequent User,Middle Value Trader,OG,32,0xf2d41dc339a7fffa42a584d7c14402bff6a08049
3,Good Trader,385.8059286130216,Regular User,Middle Value Trader,OG,6,0xd574be5a1998676babbb84b71b2d9e18402c9ed0
5,Good Trader,1271.466658203669,Frequent User,Middle Value Trader,OG,21,0x012a4b345d7afc5468c6fd844eebb8ecb4c99698
13,Good Trader,10543.434280265708,Frequent User,Middle Value Trader,OG,50,0x4948aef25732cea38079d332f24463925e00d7ee
2,Good Trader,1369.0011210206403,Regular User,Middle Value Trader,Just there,7,0x3bfbe743f86d3cb199d39c12fe5fa40963bcc1f0
4,Good Trader,1576.62439,Frequent User,Middle Value Trader,OG,12,0x1992776fe9f5dd1d53c6299194b7b2e1137b84f7
22,Good Trader,1086.7953218353998,Frequent User,Middle Value Trader,OG,38,0x20dd6a8ffdf00ed9ec66c82beaf6aaa758b43f67
2,Good Trader,238.34292111466343,Regular User,Middle Value Trader,Just there,4,0x9181a6ad897bdb7560daf8c65b3c989aec7b4cf0
1,Bad Trader,579.1634013404057,Regular User,Middle Value Trader,Unserious,4,0xecf99f33ca75e1904878839ebbef83b4766b470b
1,Bad Trader,119.36798704133902,Occasional User,Middle Value Trader,Unserious,1,0xd98d800cc1405e7ef97be5a66cb8f165eef01d81
1,Bad Trader,32.86389092769,Occasional User,Low Value Trader,Unserious,1,0xf54d30ba8e2eff61f939654daba5ea963b31f685
1,Bad Trader,8.76444639038123,Occasional User,Low Value Trader,Unserious,1,0xacad04022d18861fdeab60e1f6e2fc48e3bae36e
4,Good Trader,28957.30858445253,Frequent User,Middle Value Trader,OG,17,0xced7f7b619f57d54b44ad28c59f3515f3b7fc9d4
20,Good Trader,13786.41920465042,Frequent User,Middle Value Trader,OG,54,0x1470e449c5334c42a6b593bea41595b5d0de5caa
1,Bad Trader,41.46032262693374,Occasional User,Low Value Trader,Unserious,1,0x6d09501c4e3fcc9660ad502bb731966c0c8762ec
1,Bad Trader,28.66812011645132,Occasional User,Low Value Trader,Unserious,1,0x1d0787312939f484672fdc9435707fefe086a8dd
27,Good Trader,3478862.8908289475,Frequent User,High Value Trader,OG,151,0xdfc9d476c71eb4d8db97108b287ea32cc9d63af8
3,Good Trader,171.3460253302424,Regular User,Middle Value Trader,OG,4,0x87620aa08f3cd32b9d16e093425c3e0801958ce2
10,Good Trader,420.89626848743086,Frequent User,Middle Value Trader,OG,18,0xa9688f2d118651889956feb197b66f73150d040a
5,Bad Trader,2.0997289946025366,Regular User,Low Value Trader,OG,6,0x05f6811f99fbd594163ddda41926e66aeea530b0
1,Bad Trader,4.455986375450596,Occasional User,Low Value Trader,Unserious,1,0x1836619cd15ead8f1db09c2e1627eb0f8bbd4150
3,Good Trader,14779.918343032536,Regular User,Middle Value Trader,OG,4,0xd475221b4a0fb28a74768920fa29fea364ca9615
53,Good Trader,409772.4916704999,Frequent User,High Value Trader,OG,737,0x72b5c5c0e65b4f3d60338bdcb259f8c63aae4c72
1,Bad Trader,45.17848710569589,Occasional User,Low Value Trader,Unserious,1,0x9803878a1f6255252e51f63b79222eab48e81d6b
6,Good Trader,149.65209280285728,Frequent User,Middle Value Trader,OG,27,0x01e08fa5c0a6b1bd0bc5b9b657b663350d2c9e18
6,Good Trader,12164.659973855823,Regular User,Middle Value Trader,OG,9,0xbaa700f02521f0248eaa683dcbe02ff1fc4f6ca9
1,Bad Trader,0.00387377,Occasional User,Low Value Trader,Unserious,1,0x57bae0aebccc6cfc9d629741cff88de907ed9eb7
10,Good Trader,3494.1493141118926,Frequent User,Middle Value Trader,OG,97,0xbfec647a3961a4637cc18761f262926710b2251d
24,Good Trader,9249.399542302028,Frequent User,Middle Value Trader,OG,378,0xcd00a6aaba98d03e9f7c3e9ad014c02e21fa8f29
1,Bad Trader,156.13936680870452,Occasional User,Middle Value Trader,Unserious,1,0x582a14fb700c9eed3fd5f0bb051bc28179b74c66
15,Good Trader,25428.077264097254,Frequent User,Middle Value Trader,OG,19,0x3398aa6ca747a31ecf10e63715cb96de07c690c1
14,Good Trader,1682.425832521075,Frequent User,Middle Value Trader,OG,19,0xf697008164e2f7d33e7993143cd7a9cc8e890110
4,Good Trader,3572.2075261375344,Regular User,Middle Value Trader,OG,5,0x7e810efd84e5e216df16a84596a9907662647f76
52,Good Trader,115890.56146087238,Frequent User,High Value Trader,OG,455,0xd90e430342006271346105d6c3cb0f2b50db96a3
1,Bad Trader,4.4224788266002415,Occasional User,Low Value Trader,Unserious,1,0x7ebb9573436500abe201eb095496d78b2b5cc3bd
3,Good Trader,82.43825152525169,Regular User,Middle Value Trader,OG,4,0x2ff03f8427c401bb6a10bd2feb71e580a3113b9b
9,Good Trader,1183.0036148050494,Frequent User,Middle Value Trader,OG,18,0xf21da8ffad2f98a26a4c7ea75451fe4d0ca876b8
8,Good Trader,8046.104455621036,Frequent User,Middle Value Trader,OG,17,0x50c15aed092bfc620ff5764dc8aef697f11b7ca2
9,Good Trader,319.6636380603351,Frequent User,Middle Value Trader,OG,15,0x7fdb721cc164e44d27a517d4e07ee40504061416
1,Bad Trader,73.3748405147083,Occasional User,Middle Value Trader,Unserious,1,0x20f3aa22518fe6a1b2aaa35a6cf42afdf0bc74be
10,Good Trader,429815.3773617516,Frequent User,High Value Trader,OG,21,0x8db4be55a7b15b53ed5af6e13d9f243120abb185
1,Bad Trader,5801.141331700418,Regular User,Middle Value Trader,Unserious,5,0x055d6ca567501972e6547356d08eca03c1af9e93
22,Good Trader,3747.23646729337,Frequent User,Middle Value Trader,OG,75,0xf15c29a5787fae644f973fce1cceee11c8c28745
4,Bad Trader,30.158990875067616,Regular User,Low Value Trader,OG,7,0x807e6359b05c28a31c700520f8d6918c5f0e90a5
3,Good Trader,5043.935013647304,Regular User,Middle Value Trader,OG,4,0xc2702a349b1b5a80758e2a05792795df071292d7
4,Good Trader,7999.806999396151,Frequent User,Middle Value Trader,OG,20,0xab0756ace30a9d5f2a3e5107b4e7121f8dee620a
26,Good Trader,7875.987228287578,Frequent User,Middle Value Trader,OG,134,0x888a673efacd7d2a1f7950d84152ae5358693da9
2,Good Trader,1237.0957971344883,Regular User,Middle Value Trader,Just there,2,0x94b2067f90c308a660ee4b295a1f5ad9f380948f
25,Good Trader,20243.62471213058,Frequent User,Middle Value Trader,OG,131,0x69de85f382b7855c55df3092ae36bbf75ef1f6cd
1,Bad Trader,106.79260495604792,Occasional User,Middle Value Trader,Unserious,1,0xdbc572b12925f919cfeb193b30814bf593308786
30,Good Trader,56641.23275046491,Frequent User,Middle Value Trader,OG,659,0x8cd4736c7a80f629c7b54c58873156d489b717b6
11,Bad Trader,0.1448789979999999,Frequent User,Low Value Trader,OG,13,0xf9e7e15f016c7583efb0e60287818c2c3707bcf6
6,Good Trader,149.5466549619584,Regular User,Middle Value Trader,OG,8,0xa424c12ea86d1f31b118abb8b78258f3bb134056
18,Good Trader,187810.241613908,Frequent User,High Value Trader,OG,35,0x3d6ec5bdff99be7074d22a8b81068b7c8f2d10fb
1,Bad Trader,35.98883774340143,Occasional User,Low Value Trader,Unserious,1,0xeaf7115729457470bba7a482570c87666db6dab8
1,Bad Trader,554.8501321219023,Occasional User,Middle Value Trader,Unserious,1,0x86c765bc7c0e7150b5eb67cf203263a17540fb1f
9,Bad Trader,71.73923605704593,Frequent User,Low Value Trader,OG,17,0x65d8611c1b6c40ecff9787a315c3c994fe1e34fb
1,Bad Trader,39.68118026752263,Occasional User,Low Value Trader,Unserious,1,0x5a45f55cf5ac82ef6f3305c212542894f5adba90
1,Bad Trader,34.44460969634256,Occasional User,Low Value Trader,Unserious,1,0xbf19abf8c603bc032239e61e72603968b659f712
1,Bad Trader,152.67756800456127,Occasional User,Middle Value Trader,Unserious,1,0x460242da6d9917762c15a5d59ff0d3feb47f267f
1,Bad Trader,19367.462801537546,Occasional User,Middle Value Trader,Unserious,1,0x480e4821092e99d38448f17eb8625e52d3be5fc3
23,Good Trader,152790.4745951494,Frequent User,High Value Trader,OG,790,0x06ec416651d926d8c149d92173da492fa242c4e5
5,Good Trader,232.09437286180005,Regular User,Middle Value Trader,OG,9,0x672e8add9b4117bd927d374215128bb95c266067
2,Good Trader,1269.3467236058464,Regular User,Middle Value Trader,Just there,6,0x76962c1352861cbaa44651e09ef801fa807857f4
1,Bad Trader,0.516976181864887,Occasional User,Low Value Trader,Unserious,1,0x954974c0a338ab4315496f55a08e45a6da625680
18,Good Trader,177612.5139312085,Frequent User,High Value Trader,OG,90,0xf16006551339b937ae5fa4673341413f9c5beeb4
2,Good Trader,97.81992803765706,Frequent User,Middle Value Trader,Just there,13,0x85b78083efbf4766572e74bedb77be01933a951d
5,Good Trader,154.95080000000002,Frequent User,Middle Value Trader,OG,32,0x7db7e7edfd69922faf5afc0a6004e628d433a588
1,Bad Trader,347.8507816045793,Occasional User,Middle Value Trader,Unserious,1,0x5331859aab7d61bb9daf00e702820a0ee9a2abba
12,Good Trader,208.796203,Frequent User,Middle Value Trader,OG,23,0xd6e9f44ef8e93cb7307a8aaeacd3128ac417bb86
17,Good Trader,8540.06266452576,Frequent User,Middle Value Trader,OG,24,0xad53b3b474eae6cffbea7a2d2a4ba63127618523
20,Good Trader,87120.14947508881,Frequent User,High Value Trader,OG,296,0xc80acdf134c8ae24b7312be563799250c7f84842
1,Bad Trader,1778.7897139499014,Occasional User,Middle Value Trader,Unserious,1,0x2e6661879e9c7f8a386b20886bd836905b4ceee0
6,Good Trader,40434.9923255,Frequent User,Middle Value Trader,OG,36,0x77757308f437f08f432d215e808d4876aa040332
14,Good Trader,3977.179788015281,Frequent User,Middle Value Trader,OG,17,0x2e621b46e93ba65fda6ff55511c403a59f04bebb
16,Good Trader,8073.497235468299,Frequent User,Middle Value Trader,OG,40,0x1c37049af2e6f513aeb03c5661ee54bb42624e6f
12,Good Trader,1634.6746491487863,Frequent User,Middle Value Trader,OG,64,0xb533a0a78f0e6eba1bb44dbc1ce4e4619b23bf90
5,Good Trader,19460.555362032603,Regular User,Middle Value Trader,OG,9,0x675dc03c801ab23d96ce21ee8610ae72db9bced1
5,Good Trader,371.1201608583883,Frequent User,Middle Value Trader,OG,10,0x3d842ca169c29214fcd7380ef0b7ab34ef624d43
3,Good Trader,160.418752906164,Regular User,Middle Value Trader,OG,4,0xbea440d771da4c80aa1080d83edd7fc2a7e32adb
2,Good Trader,1275.504234827902,Regular User,Middle Value Trader,Just there,2,0x8ed182a43d81c86f4c74207ab51d83d6b8040bb9
2,Bad Trader,15.367305901976977,Regular User,Low Value Trader,Just there,2,0xd1a1476867687094f7ce948644288d5dda33e8dd
5,Good Trader,12772.981821,Regular User,Middle Value Trader,OG,7,0xbe93288dc1a2f982646d6ba1894e0fbea1951152
15,Good Trader,16879.685177388797,Frequent User,Middle Value Trader,OG,140,0x26008796d79ff446a70a15dcb6791184ef602356
1,Bad Trader,19.33369019953583,Occasional User,Low Value Trader,Unserious,1,0x6664663d84a2076a6459f7c3a4f93c7ed0cb7b80
1,Bad Trader,90.4125261860534,Occasional User,Middle Value Trader,Unserious,1,0xb92f5180703e30751488f35672cc045bcac27507
14,Good Trader,73947.40841148519,Frequent User,High Value Trader,OG,18,0x7df40e08dff3458f016366e83fd6594e24729ab8
5,Good Trader,1779.1478647183642,Frequent User,Middle Value Trader,OG,39,0x846e5e6b21948db596c8601561232fe227d19c8e
