active_weeks,target_variable,total_volume,trader_activity_status,trader_volume_status,trader_weekly_frequency_status,tx_count_365d,wallet
10,Bad Trader,2.7116390000000003e-05,Frequent User,Low Value Trader,OG,62,0xac1d6dfda27fc34a4878ce2a26a75acdd685a2c0
1,Bad Trader,0.8303813372,Occasional User,Low Value Trader,Unserious,1,0xc6a31c3c88267a7726b2f4791d7d6e825f0c8abe
5,Good Trader,346.5199732598996,Frequent User,Middle Value Trader,OG,11,0xd35d021ab8e115b1f2339a89cff705328d462025
15,Good Trader,354.72229352320323,Frequent User,Middle Value Trader,OG,170,0x0b751a47da4144ea89f6492a3269ac8546faf18a
1,Bad Trader,1795.7815994709902,Occasional User,Middle Value Trader,Unserious,1,0xf84cad76bef47009c9df73a62899354f14288d89
3,Good Trader,3873.77,Regular User,Middle Value Trader,OG,3,0x0e45b9a325122c12c3a4c0dbaae8b75bfdfd5b19
6,Bad Trader,32.60454977373,Regular User,Low Value Trader,OG,6,0x1ac96a6adaf47b8eac795c95173a0f755dfdb6fa
1,Bad Trader,0.431830485311287,Occasional User,Low Value Trader,Unserious,1,0x5467094cdd385657c30977a8b62670010989dd91
2,Good Trader,1851.772020582271,Frequent User,Middle Value Trader,Just there,11,0x7890a34cfa42b718f20d7df8766012b412291a5a
1,Bad Trader,1.551882473164186,Occasional User,Low Value Trader,Unserious,1,0xd35768a17f6e84bec003517172b5a878e05353ce
1,Bad Trader,112.40135856046454,Occasional User,Middle Value Trader,Unserious,1,0xaee1773f3f8f7808924210c655d276b58dc47c55
9,Good Trader,34344.84482,Frequent User,Middle Value Trader,OG,18,0x4bc9e0554fd797d709e11bcd616bb1da6b591040
24,Good Trader,839050.4696976196,Frequent User,High Value Trader,OG,122,0x879b2f4261c3deef31a4a5f29017b2f8e3ba70eb
5,Good Trader,135.32325598970982,Frequent User,Middle Value Trader,OG,10,0xbd4b15e7758f810eca11251ba0fa6da3907ad3fe
1,Bad Trader,98.3752801171,Occasional User,Middle Value Trader,Unserious,1,0xaab46989c73724a0c0e729a965397b1efaa9f4b4
4,Good Trader,6226.786107417227,Frequent User,Middle Value Trader,OG,27,0x15f81f289489f007850dc875c14501fc18cc7898
1,Bad Trader,37.42544579535187,Regular User,Low Value Trader,Unserious,2,0xc1518beb500c8123d2612567f646fe1764d13180
2,Bad Trader,44.6645681,Regular User,Low Value Trader,Just there,2,0x305831adeac61516d2ac61240738df6213430b66
10,Good Trader,4765.894352072635,Frequent User,Middle Value Trader,OG,20,0x28b8dda74191ca19947ae72b941d29a72f8c3845
1,Bad Trader,9.684425,Occasional User,Low Value Trader,Unserious,1,0xcf55ec5382959a94d5894b3d6d42e34fdf7b211a
3,Good Trader,2409.4569611598936,Regular User,Middle Value Trader,OG,3,0xf04a880b50a65799d9b4e1e2b9a605448dcb1903
13,Good Trader,2169.610912574968,Frequent User,Middle Value Trader,OG,59,0xf82d6440134a5a1ad99974823a2360f605c2ba56
1,Bad Trader,142.06245609027752,Occasional User,Middle Value Trader,Unserious,1,0xa9165e9364fdfc2c907334ae9f4976a0c938c341
34,Good Trader,37776.572146202496,Frequent User,Middle Value Trader,OG,1711,0x0a8393c939ca91ffaae9924e3850c34fffd47716
1,Bad Trader,0.2711638999999999,Occasional User,Low Value Trader,Unserious,1,0x79ccac83b9c45f8e0a751a26969f96fedcaff71f
1,Bad Trader,2014.2441869,Occasional User,Middle Value Trader,Unserious,1,0x81da57d96e76764c74148e548df5e4eacc25e051
1,Bad Trader,1178.013457,Occasional User,Middle Value Trader,Unserious,1,0xbcfa79044d6187bf5aa7c924e3aa66a6010da2b4
1,Bad Trader,0.457897045965,Occasional User,Low Value Trader,Unserious,1,0x477b0f0e29494a1e108a302ffecff3d76663386c
8,Good Trader,120.07783693658423,Frequent User,Middle Value Trader,OG,17,0xb2c1f20b999cbfd7cc5f38411a3bba701a4d8ede
1,Bad Trader,80.41094826421802,Occasional User,Middle Value Trader,Unserious,1,0x220caba6e3d581432c0edfa684754abe5b35e797
1,Bad Trader,0.001644027988,Regular User,Low Value Trader,Unserious,3,0x8d4b690cc153df86e157544eb50ad5f7dd8c31b7
3,Good Trader,1375.18835,Regular User,Middle Value Trader,OG,3,0x32ec3594b4afd762942c187e8f7cbd3f0fda8508
1,Bad Trader,14.69708338,Occasional User,Low Value Trader,Unserious,1,0x6d578037cd8cf563b1e7d90619bdc314a7793e08
4,Bad Trader,0.02324262,Regular User,Low Value Trader,OG,6,0x0d28a2064cf59d5f0ff0a12778346957b21b6c3f
4,Good Trader,14723.606435877891,Regular User,Middle Value Trader,OG,6,0x90e41337d55b0a5aade67e8e5ac1cf924adf3025
5,Good Trader,609.0131888154481,Regular User,Middle Value Trader,OG,8,0xfbeb834af299d9faee5b8be0e7ac4d68cadc00bf
17,Good Trader,5454.104032130535,Frequent User,Middle Value Trader,OG,226,0x3ea10266a5e7626fa736f71a47f875a0c08ebfc2
11,Good Trader,5355.207700938234,Frequent User,Middle Value Trader,OG,17,0x6249b7e290180f08245bc380f0118a26674e7e41
18,Good Trader,233261.0399302569,Frequent User,High Value Trader,OG,19,0xe36ec047afa116d61df70f79bec03079550112b2
15,Good Trader,932.0931174942576,Frequent User,Middle Value Trader,OG,20,0xe2bbb53973319177dfead7174506e5320d7710e9
4,Good Trader,2231.201362527724,Frequent User,Middle Value Trader,OG,14,0xd9c9b37ecf356415ce84c0fd94ca18fccbb9792d
1,Bad Trader,554.8501321219023,Occasional User,Middle Value Trader,Unserious,1,0x86c765bc7c0e7150b5eb67cf203263a17540fb1f
17,Good Trader,4438.049453322808,Frequent User,Middle Value Trader,OG,53,0x1b8f43e4903e77625e4d8a899af2f168be8c9382
1,Bad Trader,9.3747558262,Occasional User,Low Value Trader,Unserious,1,0x41e6479199c7517f37402dc769d18172da105245
13,Good Trader,12593.356162496106,Frequent User,Middle Value Trader,OG,31,0x7d050badc407fa37111e77889ce015566438285e
30,Good Trader,23298.054930271108,Frequent User,Middle Value Trader,OG,270,0x9acd9d1fab884d2c5b7b2f88f31b4895a0d8cb7b
4,Good Trader,405.2196232323291,Regular User,Middle Value Trader,OG,4,0xf1da436d3d29303399729865252f8b41f30c1f0f
5,Good Trader,312.31691218409014,Frequent User,Middle Value Trader,OG,18,0xb421f1b338b50dd7a11e6d3ce72600b4982fc8ec
1,Bad Trader,436.1487738238812,Occasional User,Middle Value Trader,Unserious,1,0xed75d387b8a9ef2f89d5c660a04436cab56cad17
1,Bad Trader,1174.417836168945,Regular User,Middle Value Trader,Unserious,3,0x78a9cc8567c4ee9669a694589fa02563d0056882
4,Good Trader,171.3708821276873,Frequent User,Middle Value Trader,OG,11,0x6cc804966ba72795a3e5eb6d5898ef41c7641410
2,Good Trader,324.16927723488203,Regular User,Middle Value Trader,Just there,2,0xce36ef91bd3dc3213c4939133dc9754977d85542
18,Good Trader,1034.555334030587,Frequent User,Middle Value Trader,OG,44,0x1cb32f47e93f2d398e68d353f62b40cdd4b7f74e
8,Good Trader,11575.831788492407,Frequent User,Middle Value Trader,OG,136,0xdcd6a2c802a0aff2c4d1960bb4d4839d678524eb
1,Bad Trader,46.39775038542508,Occasional User,Low Value Trader,Unserious,1,0xa82fef1c1c1111b077bfa4251a94cb1b293743d3
1,Bad Trader,16.82834298937757,Regular User,Low Value Trader,Unserious,4,0x535a76203984ee48e5c1bab9d7e51b9e7832d72c
9,Bad Trader,3.87377,Frequent User,Low Value Trader,OG,31,0xec240a8949422bb9e41c7de6fe247540655f5b2f
2,Bad Trader,10.78755717925777,Regular User,Low Value Trader,Just there,5,0x02009da6a725cddc09e04924e30c2e613371dab9
21,Good Trader,593.1109884754918,Frequent User,Middle Value Trader,OG,66,0x8eec2acacb3217cb65a9e62887e68d8c3e9c729a
1,Bad Trader,25.916871348357454,Occasional User,Low Value Trader,Unserious,1,0xe666405a003a79d70e30b4c05311925d5559a2e3
1,Bad Trader,106.79260495604792,Occasional User,Middle Value Trader,Unserious,1,0xdbc572b12925f919cfeb193b30814bf593308786
2,Good Trader,75.7496640966796,Regular User,Middle Value Trader,Just there,2,0x3c3885f7c971568343be85223119063aa46d4480
22,Good Trader,45903.00782160336,Frequent User,Middle Value Trader,OG,120,0xabf9e45c28376c5b504f802abde5c6a8e962405b
4,Good Trader,2077.019250933117,Frequent User,Middle Value Trader,OG,11,0x530285998a5f5297d0c1225d0465e2358451db3e
5,Good Trader,694.7115548249365,Frequent User,Middle Value Trader,OG,70,0x910a863054afc04829308a310bb2693bd1ba101f
2,Bad Trader,0.00775141377,Regular User,Low Value Trader,Just there,3,0x1b498b9ff2289c6fcacc15521daaacc6327fb2d5
12,Good Trader,1634.6746491487863,Frequent User,Middle Value Trader,OG,64,0xb533a0a78f0e6eba1bb44dbc1ce4e4619b23bf90
1,Bad Trader,28.938775012789065,Regular User,Low Value Trader,Unserious,3,0xae335b63e342b77eee518d6f72580baa854b64aa
36,Good Trader,902338.1540157552,Frequent User,High Value Trader,OG,243,0x7663315fc467d45a423376ae980d8bc61c8a1595
9,Good Trader,205.92802388978683,Frequent User,Middle Value Trader,OG,18,0x2fea88617eaaf2f7a2015a9ede1c8510a7aa78e1
14,Good Trader,1459.636535999996,Frequent User,Middle Value Trader,OG,75,0x8cb71a9fc790bd74d435bb9befe5c9b8237809c8
7,Bad Trader,38.7377,Frequent User,Low Value Trader,OG,12,0x5b8e124afda3652b26fc2b7c558df1e0d10dbb37
10,Good Trader,16062.87810547874,Frequent User,Middle Value Trader,OG,66,0x95ce11493275dc08115c4b61a802cab366d4917c
1,Bad Trader,7.747540000000001e-06,Regular User,Low Value Trader,Unserious,2,0x5abc19be3aa49bef757aded28b8107589e5d2305
4,Good Trader,1576.62439,Frequent User,Middle Value Trader,OG,12,0x1992776fe9f5dd1d53c6299194b7b2e1137b84f7
1,Bad Trader,3.8737700000000005e-06,Occasional User,Low Value Trader,Unserious,1,0xf597ba0d69605425e4c03e0d5a7fcc519efcf789
6,Good Trader,2297.253804181249,Regular User,Middle Value Trader,OG,8,0xb8ab99d5fd632ccee319305e066f04a926c4f3fb
14,Good Trader,115.50638226707127,Frequent User,Middle Value Trader,OG,35,0xea111b35231493bbceddd43282fe40e8e3e9a557
2,Bad Trader,66.09675639087331,Regular User,Low Value Trader,Just there,3,0xf816a2c87f1b9e439bbf9cfc98f3fc52982025e2
1,Bad Trader,0.01277226904732,Regular User,Low Value Trader,Unserious,2,0xffd21ad9387430c7c6e989b47e646e1e53ab03a4
1,Bad Trader,4.714956950504836,Occasional User,Low Value Trader,Unserious,1,0x90a257698ac88f6cb03500cbe69b374fc89aa674
1,Bad Trader,386.007329602904,Occasional User,Middle Value Trader,Unserious,1,0xcd51212e5825bb14eace5e9555296ae5f0a6c40a
1,Bad Trader,1.5211907413,Regular User,Low Value Trader,Unserious,2,0xbd05f9c974fb94b024325ce40b24a14d3634e0c0
1,Bad Trader,2.115361455246358,Occasional User,Low Value Trader,Unserious,1,0x1c74198932a6865fd150b289b58e9fed4fc7cf1a
2,Good Trader,135.32102587806298,Regular User,Middle Value Trader,Just there,6,0x8bacc8546b5c3991d7374527954e1d1087741eaa
10,Bad Trader,38.4277984,Frequent User,Low Value Trader,OG,48,0xdd61af6b999cbb915acfcfa911edd98658d87056
6,Good Trader,7149.6652785943525,Frequent User,Middle Value Trader,OG,42,0x4f7f56cf9a389bbec56c5eab46ae146dad93fe1c
36,Good Trader,32017.627498857564,Frequent User,Middle Value Trader,OG,672,0x0f7122088a123374b6feb63ca492397e1d47aac4
1,Bad Trader,1934.016372022097,Occasional User,Middle Value Trader,Unserious,1,0xb4393a941a02a185aac4ebec3586762eca2f147e
1,Bad Trader,2645.095559522452,Occasional User,Middle Value Trader,Unserious,1,0xf5d2ead6fdcbbe1394f9be9ccbef54c4b8045a15
2,Bad Trader,55.328057264282656,Regular User,Low Value Trader,Just there,2,0xfb1426913bdb08cbd2068be2b8f24d9231ff1a3b
29,Good Trader,20978.292848679328,Frequent User,Middle Value Trader,OG,234,0x532a258f795d1b33cb1da1b671629e1cddb68b4b
51,Good Trader,13867767.979376383,Frequent User,High Value Trader,OG,36468,0x8b71a97c1d81edb301a1e6ee73f1fa1909ec1ca9
2,Bad Trader,0.00774754,Regular User,Low Value Trader,Just there,2,0xb9ef083b8a0255409b0eb96cc0d5c6821f5b7cf3
3,Good Trader,809.5445341524098,Regular User,Middle Value Trader,OG,6,0x502f91b864bbb0ef332eaa1c7b0f62bd864e5836
17,Bad Trader,18.70274588928492,Frequent User,Low Value Trader,OG,49,0xdc2798d60dda0f350ebdca1916f2f524086ecdaa
11,Good Trader,3622.220979950442,Frequent User,Middle Value Trader,OG,45,0xaea18712c0e1aeaea197f2836164ed2980736b63
1,Bad Trader,0.9214766748642104,Occasional User,Low Value Trader,Unserious,1,0xcd59e2dec0eab8eea5630e69f844a90bc9c0c9ec
5,Good Trader,148025.7245716243,Frequent User,High Value Trader,OG,13,0x742758461c48b1df83ddc25570c8890bfdc11cc4
6,Good Trader,2738.007515539209,Regular User,Middle Value Trader,OG,7,0x2b5f5265becfbf0a26ca15312da5aee331a39dfd
14,Good Trader,1364.700636506867,Frequent User,Middle Value Trader,OG,35,0xf0a9552813f86988c378dc6ca7b6980165f6360e
3,Good Trader,79.48912122795,Frequent User,Middle Value Trader,OG,10,0xf4b39950176afc985a27ec1a1757969d5f1d1aff
37,Good Trader,91081.33610517072,Frequent User,High Value Trader,OG,145,0x94bc8598ffaedc6a19f3412c9edaec38bfb2008f
3,Good Trader,5033.93293216928,Regular User,Middle Value Trader,OG,4,0x68ab4904274be9f33e9cb79da245dadb054fc96c
17,Good Trader,359423.52406371664,Frequent User,High Value Trader,OG,157,0xde69d1693f4ba56674fe83b28512067cb78c870a
17,Good Trader,242018.75620911075,Frequent User,High Value Trader,OG,23,0xe25423d80619a5e64ec280e60b907e83f43363fb
2,Bad Trader,56.75980872873959,Regular User,Low Value Trader,Just there,9,0xb848aa83caec065dc5f9dbde84eebd76f35cf80e
1,Bad Trader,6.0043435,Occasional User,Low Value Trader,Unserious,1,0xa5fc16113c25899f119290e180f40b443fa91139
5,Good Trader,368.069608292149,Regular User,Middle Value Trader,OG,6,0xfba922c9a9c5858214c52d9237cdd7e82c46fda5
7,Good Trader,2083.827904247802,Frequent User,Middle Value Trader,OG,37,0xa7cba4a701bc9603d4c0d216049b93d13e3d5217
2,Bad Trader,1.6854191929795628,Regular User,Low Value Trader,Just there,5,0xd45cd870854b81c05d428b3c278884fc53734c51
1,Bad Trader,0.2195161986342153,Occasional User,Low Value Trader,Unserious,1,0x7acb3ba3de0766df64ca9e7ac769814e13df6422
3,Good Trader,270.430810333235,Regular User,Middle Value Trader,OG,4,0xc7d442623b6917690d36029521a7a1584ee190a7
4,Good Trader,74.45730105459882,Regular User,Middle Value Trader,OG,7,0x42fafd0202d9b68953e3126482ea733b02178bab
1,Bad Trader,1883.319600468376,Regular User,Middle Value Trader,Unserious,5,0xb33d368bca8028b90cac4c9551e122fc9c0c3486
1,Bad Trader,41928.59844168164,Occasional User,Middle Value Trader,Unserious,1,0x95801d9e24df1fd864d0947a58e006b9e6c4f7f1
2,Good Trader,507.0809472357818,Regular User,Middle Value Trader,Just there,4,0x8d7fc0c77fda18da6d587559c76a55e5175794c8
12,Good Trader,208.796203,Frequent User,Middle Value Trader,OG,23,0xd6e9f44ef8e93cb7307a8aaeacd3128ac417bb86
2,Good Trader,578.3502143120554,Regular User,Middle Value Trader,Just there,2,0xa98f337c29dabfe664833a979fe10e402221b0fd
1,Bad Trader,202.5270098451,Occasional User,Middle Value Trader,Unserious,1,0xecc91e72ddfa84d7d17d462d778cb8f6c61557f8
4,Good Trader,497.1289037440994,Regular User,Middle Value Trader,OG,5,0xf843949eaa6d450327599963bd61fab42e3ac7f4
13,Good Trader,28667.10108529477,Frequent User,Middle Value Trader,OG,15,0xb57b705e06c0f47633122ebb9149edc04c442238
1,Bad Trader,42.61147,Occasional User,Low Value Trader,Unserious,1,0x90de0adb6bf2d9e3c84e1630eef45ede0aef1fd7
6,Bad Trader,32.927045,Frequent User,Low Value Trader,OG,30,0x1afca53e694d880c015a26b3cec59110129412c1
3,Bad Trader,17.22665519,Regular User,Low Value Trader,OG,3,0x6059948fe71bcc962f1e1dfc8fda5c417093ce97
23,Good Trader,11975.115913204729,Frequent User,Middle Value Trader,OG,46,0x50e3a024ecc5bfc033e0a2871f136763fec81ae4
2,Bad Trader,11.52964872572498,Regular User,Low Value Trader,Just there,2,0x041944601dabf38366542a06ec870944974fc4d5
22,Good Trader,78951.923552114,Frequent User,High Value Trader,OG,87,0x3230be1d50a8e992537acf510ef55cf981ca2b68
11,Good Trader,11192.90792480922,Frequent User,Middle Value Trader,OG,13,0xc241269c06883c738e880c5c20d2422d28104fa8
18,Bad Trader,34.86393,Frequent User,Low Value Trader,OG,99,0xa3cc4d4f0c6c55377b49a61c022f2b4f19cd69cf
5,Good Trader,21663.88827912,Frequent User,Middle Value Trader,OG,15,0xa1cf33e47014afc978b981db9c1a02dfb861980f
1,Bad Trader,2200.5993691261,Occasional User,Middle Value Trader,Unserious,1,0x0d734a235694ce1117445ef23cc2c2943814df6c
1,Bad Trader,16.386047100000003,Occasional User,Low Value Trader,Unserious,1,0xd8c00ce47f3961e1150a5cafbbf42521b417fd45
1,Bad Trader,65.8044670063,Occasional User,Low Value Trader,Unserious,1,0x653fab2d274596af25d0e8b20771e28e32c52d11
1,Bad Trader,0.086238204310492,Regular User,Low Value Trader,Unserious,2,0xf9dde74447894def150d747bda10ba28a585b6bf
23,Good Trader,512924.4948169342,Frequent User,High Value Trader,OG,216,0x0c5339a5fa341745b37fa8bf8c62a960b957471d
1,Bad Trader,12.396064,Occasional User,Low Value Trader,Unserious,1,0xff0064718cb9241fe007cd6d3892c750a0bac525
4,Good Trader,81.33192342649821,Regular User,Middle Value Trader,OG,6,0x4f7ab824ceaa1006eb4fbce9b40175cf9939aebc
3,Good Trader,2519.205112671933,Regular User,Middle Value Trader,OG,5,0x1c114ec93ca02147b0593bb793499a3c65dd615f
4,Good Trader,452.38534234239887,Frequent User,Middle Value Trader,OG,27,0xc3e8abe22b7eae52afb57b9d5e88cc1ecc350724
9,Good Trader,2426.0199635248964,Frequent User,Middle Value Trader,OG,67,0xfe0df644600ba3a640c5dd04db2609b62552dbbf
1,Bad Trader,16.42876396966086,Occasional User,Low Value Trader,Unserious,1,0x71d84bf2c8c35a9bb7477e2cf282f3f52a86c7c6
14,Good Trader,54438.089810000005,Frequent User,Middle Value Trader,OG,35,0x8ab07ec820fdfbe83a9c56b7034b1ee1d8b55953
9,Good Trader,16702.866521323944,Frequent User,Middle Value Trader,OG,27,0xbc99d934857d8f87ccefabc3781ae75ca713ee6f
1,Bad Trader,159.49508381251712,Occasional User,Middle Value Trader,Unserious,1,0x7c9dcd71ee7454f4bf15d2fe5b103986505ef662
1,Bad Trader,2.009549483597308,Regular User,Low Value Trader,Unserious,2,0x1e0219100bc3c656a5fc854113d9259174e77400
1,Bad Trader,4.261147,Regular User,Low Value Trader,Unserious,4,0x4cda2c00265de885eb1ec224836f3cff3e467523
1,Bad Trader,209.18358,Regular User,Middle Value Trader,Unserious,2,0x6773ddfb9825495456cba4044261fd7bad5def80
1,Bad Trader,356.30974757100114,Occasional User,Middle Value Trader,Unserious,1,0x0022e712c59cb41ec7fc4c4a690c8b39582772bf
19,Good Trader,104267.80007950249,Frequent User,High Value Trader,OG,82,0xd9a8423fb7a2ef46f9f2bdc4ddfaf601fed0ddc2
10,Good Trader,72669.91431324475,Frequent User,High Value Trader,OG,12,0xc409369b604be72b50dc7bd8b1bb6bffa72295e3
14,Good Trader,686.8337028304702,Frequent User,Middle Value Trader,OG,30,0xd5c7445a10b5a0ed6b0ecfa58740727a2e7fbfcd
3,Good Trader,33094.32835691816,Frequent User,Middle Value Trader,OG,35,0xfcf33605654f4da213028dcf6bec3d1bd07b5649
2,Bad Trader,40.98327525723906,Regular User,Low Value Trader,Just there,3,0x3f548abfd5a83908b645211790dd6fc532b0754f
1,Bad Trader,0.0716260073,Occasional User,Low Value Trader,Unserious,1,0x67ccb012f4310286e5031b60e1dac6c638cc8456
2,Bad Trader,62.5435523256043,Regular User,Low Value Trader,Just there,3,0x8932b6e5f304c22a2e3755c79075f2ac94828b47
1,Bad Trader,610.0314031771068,Occasional User,Middle Value Trader,Unserious,1,0x4e80beb4a328ee38fc81c0b5c5ae37dfdc6e45cc
6,Bad Trader,19.14863873581576,Frequent User,Low Value Trader,OG,11,0xfc00fcc88fa6a6a276f74116d356b9d54f666d5d
10,Good Trader,3877.64377,Frequent User,Middle Value Trader,OG,22,0x21209549eeb767014a0c7ecc5c186d71b48cd46f
19,Good Trader,1175.9170899833643,Frequent User,Middle Value Trader,OG,94,0x63e72a162f3d4853bb2278ceeca78928362edc2f
8,Good Trader,2027.539715064986,Regular User,Middle Value Trader,OG,9,0x754f864429742c6e32f4aefa5baf53a0a87c0381
6,Bad Trader,7.74754,Frequent User,Low Value Trader,OG,10,0xc6f7618cc1dd3588191c5e8b45363e79ad8f108e
2,Bad Trader,42.35798291686071,Regular User,Low Value Trader,Just there,4,0x0f453588dbd660f7ab216aa99f0aca75cca3d467
6,Good Trader,72129.5974,Frequent User,High Value Trader,OG,31,0xab159675d5ea195d4f74ce2f56e7f61eeae423c0
1,Bad Trader,1.110764383604129,Regular User,Low Value Trader,Unserious,2,0x855680cdb488cfaa10cae22d45617f89f298fb36
1,Bad Trader,140.802276609469,Occasional User,Middle Value Trader,Unserious,1,0xc7dd542271785d96139e9204035eae4038219f2c
3,Good Trader,377.300641106955,Regular User,Middle Value Trader,OG,4,0xc50a2aefbf758776252209367f86412e0c60f9a7
1,Bad Trader,29.79703884,Occasional User,Low Value Trader,Unserious,1,0xf6cd6d4780aa411d106e68c99921643d70e2b943
1,Bad Trader,116.2131,Occasional User,Middle Value Trader,Unserious,1,0x91b66ccf86eef5d846a9d6ab5d6e335be6d3093f
1,Bad Trader,288.91351414,Occasional User,Middle Value Trader,Unserious,1,0xca9df76494d6394aced11063df4d43860590e348
2,Bad Trader,13.13410327264294,Regular User,Low Value Trader,Just there,3,0xe80541419bc4ae8ff263f595ecf0b2727ea8fbfb
1,Bad Trader,71.62656295006305,Occasional User,Low Value Trader,Unserious,1,0x270b70b11cb42f48dfae9cf58925badcc8245af3
1,Bad Trader,47.06751571718005,Occasional User,Low Value Trader,Unserious,1,0x57b491b6b977f4e49f385e85d8ce38250799a4b0
3,Good Trader,82.43825152525169,Regular User,Middle Value Trader,OG,4,0x2ff03f8427c401bb6a10bd2feb71e580a3113b9b
8,Good Trader,287.14762507306364,Regular User,Middle Value Trader,OG,9,0x0b60c4caaba1f68ab77a5de2ad055f2a73c2d477
10,Good Trader,3494.1493141118926,Frequent User,Middle Value Trader,OG,97,0xbfec647a3961a4637cc18761f262926710b2251d
3,Good Trader,4213.6887319212765,Regular User,Middle Value Trader,OG,3,0x127cb19b68176e8f69379b72ece37433bd47b88d
6,Good Trader,94486.41959874352,Frequent User,High Value Trader,OG,14,0x78b257cf93d27885b1c9564040fc01906cd2aae5
4,Good Trader,658.1150329364539,Regular User,Middle Value Trader,OG,7,0x2d6448723fa5321f7ab64d777120d44fde8ca894
1,Bad Trader,19.387607510266182,Regular User,Low Value Trader,Unserious,2,0x25af785ea0c60978366355290f8bc0c39806c4e2
1,Bad Trader,658.4685172585174,Occasional User,Middle Value Trader,Unserious,1,0x09ca8a5659dc0f355b83024ec6b3c6f55f83491f
10,Good Trader,9553.069024872806,Frequent User,Middle Value Trader,OG,20,0x3759c0e050c963308433a6715fa2760a82ccdc54
1,Bad Trader,172.45723893755664,Occasional User,Middle Value Trader,Unserious,1,0x5c6040917931dad117b85b257b5e38d28698e5e7
29,Good Trader,57843.63581712909,Frequent User,Middle Value Trader,OG,130,0x657f8da8e08e03b7c448276d791e35e0ad98cac4
1,Bad Trader,3.908391922972804,Occasional User,Low Value Trader,Unserious,1,0xadcc5e47c887c3f5cb55698b2c331b96f59811f9
2,Good Trader,75.61122365734036,Regular User,Middle Value Trader,Just there,3,0xb94154eb3cd16fc179140cd53eef8868fe01bdb2
14,Good Trader,7036.703205000002,Frequent User,Middle Value Trader,OG,253,0x9921cc909b075849c95105fd4d26053a7251dcba
20,Good Trader,13786.41920465042,Frequent User,Middle Value Trader,OG,54,0x1470e449c5334c42a6b593bea41595b5d0de5caa
1,Bad Trader,425.7942334099758,Occasional User,Middle Value Trader,Unserious,1,0xe23e350e0eb2fc928a1a8c33321296fddc52dbae
1,Bad Trader,4967.391365440284,Regular User,Middle Value Trader,Unserious,6,0x482cc26893f927d86e69bc21686a011ec5a30d24
10,Bad Trader,29.42387610660904,Frequent User,Low Value Trader,OG,20,0xb97fbad20ba4340f0728101d8d292be31073d270
9,Good Trader,248.42028022603284,Frequent User,Middle Value Trader,OG,16,0x570fed4d2bcfda3cd4c1de4a1b23a4076657f435
16,Good Trader,2484.8006357496,Frequent User,Middle Value Trader,OG,44,0x362cf1b58dcbfbeb4ab718de284d8fc0e8083b59
37,Good Trader,17999.20717641305,Frequent User,Middle Value Trader,OG,72,0x85ba580527cb2c34ade71cf46151f06d3e59cd4f
19,Good Trader,12683.553753529875,Frequent User,Middle Value Trader,OG,33,0xf2a57b7a065c285d7176eede1ac15ed0985da1df
1,Bad Trader,65.4350255614,Occasional User,Low Value Trader,Unserious,1,0x14e199679b5dae7ebf14680a4e4180a15bed6c43
5,Good Trader,12791.18854,Frequent User,Middle Value Trader,OG,18,0x5c540e3eb19e27999e3ebc62406e60a146c7a156
5,Good Trader,10846.852989477047,Frequent User,Middle Value Trader,OG,11,0x0334f37601f7aded003024c51241723d831e1556
15,Good Trader,9031.179129765564,Frequent User,Middle Value Trader,OG,49,0xd9335a93f2b373cfeee165de2cac4f987419efcc
1,Bad Trader,538.45403,Regular User,Middle Value Trader,Unserious,2,0x890d7d5739d24501b82951fe5eca061562109b49
1,Bad Trader,3.87377e-07,Occasional User,Low Value Trader,Unserious,1,0x29712b9f30eb9d78fbe14a03b8d4a5d3c042d3ee
1,Bad Trader,443.9809557338061,Regular User,Middle Value Trader,Unserious,2,0x863dd900306234ec69fef775eb53c87aca2cdbd3
6,Good Trader,496.99363069301177,Regular User,Middle Value Trader,OG,6,0xfb4e1346f1d48c759f4d4efb9e509a8a773affb1
18,Good Trader,137157.8507664782,Frequent User,High Value Trader,OG,183,0xd3df178da3bac08f81dfae31e2c092668bb94e5c
4,Bad Trader,37.4143414705006,Regular User,Low Value Trader,OG,6,0x03ec98c8526fe13290321f692bbfde2405f5ceb9
4,Good Trader,5525.1185210069325,Regular User,Middle Value Trader,OG,4,0x707f1e5e5117267f636f8248dbae3ae1566e32ad
2,Bad Trader,40.5141466646625,Regular User,Low Value Trader,Just there,2,0xafcb994872b0a8b5c83c8781edab230a6167e742
2,Good Trader,699.1450834074908,Regular User,Middle Value Trader,Just there,2,0xbedff7bb7206964fb29501c4cc990dd248be0215
35,Good Trader,41285.629727955136,Frequent User,Middle Value Trader,OG,60,0x71706bd9ebfbd0831ec5e43767ec09edd3b7bcb9
1,Bad Trader,83.34372796755466,Occasional User,Middle Value Trader,Unserious,1,0x9edced51e0d790ab230bf6fda864e8e5d5cf2175
15,Good Trader,10810.638726417425,Frequent User,Middle Value Trader,OG,62,0xb8b165fa1a79f2feecf92e0a4295190d8dfe7075
1,Bad Trader,1.361878210454997,Occasional User,Low Value Trader,Unserious,1,0x7d48741a5579ea0ac793934414ef3c643afccb0f
1,Bad Trader,39.013698944528166,Regular User,Low Value Trader,Unserious,2,0x0281f0275bce03fa4c002ea5afad8f74d1cc6c2c
1,Bad Trader,5.663734732844808,Occasional User,Low Value Trader,Unserious,1,0x80c2f2f6b34c314945d9ec560cf58ee9db5ebdf1
